Date;Date (Grille Pricer);Delta_STOXX50;Delta_SP500;Delta_ASX200;Delta_USDEUR;Delta_AUDEUR;Prix Produit;Tracking error;Stoxx50;SP500;ASX200;USD/EUR;AUD/EUR;Cash
31/08/2017;2,71153846153846;0,00419231358972473;0,0145989186809839;0,00563173179736273;30,158742233031;36,7141704346793;155,826393445672;-4,18081162217325;3421,469971;2471,649902;5714,5;0,8396;0,666614;38,8101296109951
07/09/2017;2,73076923076923;0,00441392096450691;0,0144999321974673;0,00550800056998138;29,9542539505939;35,9075465517202;155,760664456448;-4,50290430820129;3447,659912;2465,100098;5689,899902;0,83132;0,669879;39,3826815839982
14/09/2017;2,75;0,00469790818599906;0,0144198342892172;0,00532789681518845;29,7887860830009;34,7334210451602;156,632769876821;-3,88867138019793;3526,47998;2495,620117;5738,700195;0,83881;0,671198;40,0973693557315
21/09/2017;2,76923076923077;0,00490423184987175;0,0147645497065322;0,00494267675257969;30,5009062212948;32,2221091534781;156,499144383483;-4,47176639435642;3539,590088;2500,600098;5655,399902;0,83713;0,663894;40,96184871654
28/09/2017;2,78846153846154;0,00499723053800793;0,0147267059261268;0,00488023027142804;30,4227277812873;31,8150104430752;156,775591184143;-3,55055338879637;3563,639893;2510,060059;5670,399902;0,84877;0,665968;41,2338714487726
05/10/2017;2,80769230769231;0,00488617893605149;0,0150974279281916;0,00474533525983562;31,1885728338348;30,9356080452711;157,579186099341;-3,23395702736622;3594,909912;2552,070068;5710,700195;0,8538;0,665161;41,2086346637051
12/10/2017;2,82692307692308;0,00480511909114499;0,0146671182252924;0,00508048886593063;30,2996302818066;33,1205286094439;157,930829198138;-4,00670060222186;3605,540039;2550,929932;5814,200195;0,84518;0,661589;40,6062078919006
19/10/2017;2,84615384615385;0,00456237874909305;0,0145223514192004;0,0053638109735029;30,0005680516023;34,9675512517852;158,351148716733;-3,87833901894558;3602,080078;2562,100098;5907;0,84402;0,664672;39,7918114888892
26/10/2017;2,86538461538462;0,00483151793062386;0,0143146538491791;0,005267689932388;29,5715022083904;34,3409226386292;158,457737613013;-3,22349398591979;3637,199951;2560,399902;5903,200195;0,85931;0,658208;40,4482312000625
02/11/2017;2,88461538461538;0,00498826443288899;0,0141456009548221;0,00524673562098662;29,2222693081502;34,2043180935601;159,115945238352;-3,02219827655819;3688,800049;2579,850098;5959,899902;0,85994;0,660172;40,7037682008198
09/11/2017;2,90384615384615;0,00432873805339662;0,0143462038731534;0,00563494364186097;29,6366788622047;36,7351089684323;159,102729506854;-2,80268182871808;3612,5;2584,620117;6029,399902;0,8623;0,662136;39,2199279459593
16/11/2017;2,92307692307692;0,00418574106234164;0,0149176303432499;0,00544657377329461;30,817143275274;35,5070953292601;158,669037638698;-4,76680056345668;3564,800049;2585,639893;5957,299805;0,84797;0,647108;38,9373733287168
23/11/2017;2,94230769230769;0,00415788571110147;0,0149660662374132;0,00545148180563249;30,9172031278439;35,5390915858705;158,937447125566;-5,03904676189183;3572,070068;2597,080078;5982,600098;0,8464;0,644434;38,9138280044219
30/11/2017;2,96153846153846;0,00407392489624887;0,0155436654348503;0,00521885421652477;32,1104192957635;34,0225547084727;159,60174247116;-5,60756911581569;3569,929932;2647,580078;5989,799805;0,84374;0,638423;38,5572072842219
07/12/2017;2,98076923076923;0,00408807822808407;0,0154193765858949;0,00526478376453534;31,8536608657426;34,3219768603658;159,489863645058;-5,18623134947669;3573,129883;2636,97998;5994,399902;0,84715;0,641028;38,6569154256949
14/12/2017;3;0,0036268935319218;0,0140650288825024;0,00486933133917526;29,0558219068855;31,7439585409789;160,590328907612;-4,19705865166137;3556,219971;2652,01001;5997;0,84489;0,644905;48,900090749705
21/12/2017;3,01923076923077;0,00357040795993963;0,0140905818952681;0,00490412970792214;29,1086098355046;31,9708147349508;159,529680185858;-4,30636016508433;3570,780029;2684,570068;6069,700195;0,84188;0,645911;48,6765725935479
28/12/2017;3,03846153846154;0,00349117018692386;0,0141554480098989;0,00494544869790761;29,2426115683919;32,2401799133902;159,393813615727;-3,98259126204007;3524,310059;2687,540039;6065,100098;0,84028;0,653304;48,3924238242231
04/01/2018;3,05769230769231;0,00351186826374094;0,0142548330638863;0,0048747567840154;29,4479232330998;31,7793278933753;160,155723495304;-4,56712678716792;3568,879883;2723,98999;6122,299805;0,83261;0,651801;48,4950240563923
11/01/2018;3,07692307692308;0,0036166731568971;0,0146984052342138;0,00455056225264855;30,3642636570912;29,6658513098203;160,610998022465;-4,04501137189686;3595,23999;2767,560059;6070,100098;0,83639;0,656342;48,8423480005306
18/01/2018;3,09615384615385;0,00373413643745469;0,01496504414084;0,00430527386314355;30,915091737705;28,0667766269387;160,854605284168;-5,25626706883315;3612,780029;2798,030029;6005,799805;0,82075;0,654344;49,2130946339034
25/01/2018;3,11538461538462;0,00374388202665558;0,0150364351028283;0,00426070100023702;31,062572634479;27,7761989246613;161,599053997248;-6,49538895603945;3643,219971;2839,25;6050;0,80703;0,649573;49,2550864082318
01/02/2018;3,13461538461538;0,00353465026180438;0,0148704314893299;0,00453375957591615;30,7196389758173;29,5563119426189;161,383489508275;-6,68238612206218;3577,350098;2821,97998;6121,399902;0,80524;0,649125;48,561501300894
08/02/2018;3,15384615384615;0,00347818150922546;0,0141713226396707;0,00493639117698295;29,2754056897085;32,1811324695609;156,893814114053;-6,55347247765889;3377,300049;2581;5838;0,81512;0,637211;48,4327886376914
15/02/2018;3,17307692307692;0,00343723835816281;0,0149190750312022;0,00459376655402898;30,8201277860667;29,9475071381583;158,975581526859;-7,59717866009328;3389,629883;2731,199951;5904;0,8021;0,635931;48,2143905597493
22/02/2018;3,19230769230769;0,00342002584312288;0,0145663552380362;0,00478405307304546;30,0914720650062;31,1880157316017;159,074472416321;-6,77730679146811;3431,98999;2703,959961;5999,799805;0,81421;0,634956;48,2259270994409
01/03/2018;3,21153846153846;0,00343340438120654;0,0146046619794178;0,00474847276420478;30,1706069148757;30,9560619436918;158,419173664633;-6,21846788357794;3399,159912;2677,669922;5928,899902;0,82026;0,636996;48,2725502839162
08/03/2018;3,23076923076923;0,00342774548082544;0,0148555073344922;0,00462926098077123;30,6888083459888;30,1789010467788;159,312917798114;-7,61396674661592;3413,280029;2738,969971;5963,200195;0,8055;0,630474;48,2492112766953
15/03/2018;3,25;0,00344254482343834;0,0149180329601998;0,00457805187913548;30,8179750585662;29,8450606309165;159,390999453321;-7,09792544880972;3414,129883;2747,330078;5949,399902;0,80804;0,636718;48,2983780846732
22/03/2018;3,26923076923077;0,00345913587173854;0,0147210795160111;0,00466567982853086;30,4111046278136;30,4163214055234;157,496968811527;-7,29235321284267;3348,189941;2643,689941;5820,700195;0,80987;0,629656;48,3905884834985
29/03/2018;3,28846153846154;0,00354746568791083;0,0148539904683938;0,00451214901671373;30,6856747856931;29,4154292119941;157,321780435954;-7,50052473344388;3361,5;2640,870117;5759,399902;0,81233;0,622251;48,6921952950755
