Date;Open;High;Low;Close;Adj Close;Volume
2012-06-26;1.242732;1.239711;1.240000;1.242532;1.242532;null
2012-06-27;1.237827;1.239037;1.236519;1.237845;1.237845;null
2012-06-28;1.240122;1.240903;1.238014;1.239910;1.239910;null
2012-07-01;1.236135;1.230664;1.232527;1.235956;1.235956;null
2012-07-02;1.228850;1.228031;1.225931;1.228926;1.228926;null
2012-07-03;1.225602;1.218925;1.221747;1.225035;1.225035;null
2012-07-04;1.219442;1.206952;1.214067;1.218885;1.218885;null
2012-07-05;1.205043;1.205683;1.205295;1.205316;1.205316;null
2012-07-08;1.203522;1.208234;1.205974;1.203559;1.203559;null
2012-07-09;1.206930;1.204185;1.203715;1.206861;1.206861;null
2012-07-10;1.203027;1.201579;1.195859;1.202991;1.202991;null
2012-07-11;1.195003;1.204950;1.194403;1.194890;1.194890;null
2012-07-12;1.203182;1.201446;1.197604;1.202802;1.202802;null
2012-07-15;1.196926;1.193388;1.198127;1.196766;1.196766;null
2012-07-16;1.197963;1.190905;1.194201;1.198000;1.198000;null
2012-07-17;1.192020;1.187441;1.188309;1.191897;1.191897;null
2012-07-18;1.184850;1.180461;1.179658;1.184972;1.184972;null
2012-07-19;1.177790;1.171821;1.177382;1.177708;1.177708;null
2012-07-22;1.173014;1.178377;1.173316;1.172848;1.172848;null
2012-07-23;1.180300;1.176215;1.176693;1.180201;1.180201;null
2012-07-24;1.180879;1.182845;1.180053;1.180687;1.180687;null
2012-07-25;1.178524;1.177588;1.182341;1.178147;1.178147;null
2012-07-26;1.181493;1.179084;1.183761;1.181383;1.181383;null
2012-07-29;1.175652;1.170382;1.171240;1.175895;1.175895;null
2012-07-30;1.167864;1.168068;1.169460;1.167709;1.167709;null
2012-07-31;1.172793;1.173493;1.170037;1.172535;1.172535;null
2012-08-01;1.169299;1.162638;1.170648;1.169188;1.169188;null
2012-08-02;1.164750;1.164817;1.172342;1.164592;1.164592;null
2012-08-05;1.176945;1.171399;1.173241;1.177057;1.177057;null
2012-08-06;1.172853;1.172548;1.173252;1.172965;1.172965;null
2012-08-07;1.175796;1.170736;1.171813;1.175573;1.175573;null
2012-08-08;1.172137;1.162429;1.167162;1.171940;1.171940;null
2012-08-09;1.162786;1.166381;1.164662;1.162675;1.162675;null
2012-08-12;1.163295;1.167354;1.170184;1.163397;1.163397;null
2012-08-13;1.172584;1.175224;1.174994;1.172473;1.172473;null
2012-08-14;1.175237;1.173172;1.174090;1.175336;1.175336;null
2012-08-15;1.170874;1.170077;1.176767;1.170874;1.170874;null
2012-08-16;1.174098;1.180465;1.176522;1.174258;1.174258;null
2012-08-19;1.181734;1.179209;1.181321;1.181597;1.181597;null
2012-08-20;1.181756;1.181663;1.186851;1.181902;1.181902;null
2012-08-21;1.191716;1.193909;1.192321;1.191765;1.191765;null
2012-08-22;1.192717;1.198061;1.194042;1.192730;1.192730;null
2012-08-23;1.203994;1.203197;1.203217;1.204057;1.204057;null
2012-08-26;1.201873;1.204125;1.203061;1.201783;1.201783;null
2012-08-27;1.206251;1.205005;1.209945;1.206013;1.206013;null
2012-08-28;1.211793;1.209147;1.208977;1.211793;1.211793;null
2012-08-29;1.211692;1.212945;1.214461;1.211805;1.211805;null
2012-08-30;1.216952;1.215634;1.219709;1.216902;1.216902;null
2012-09-02;1.224374;1.227409;1.226209;1.223670;1.223670;null
2012-09-03;1.229037;1.228611;1.227159;1.229037;1.229037;null
2012-09-04;1.228097;1.229561;1.234494;1.227425;1.227425;null
2012-09-05;1.236585;1.235243;1.228647;1.236383;1.236383;null
2012-09-06;1.228373;1.228463;1.231268;1.228145;1.228145;null
2012-09-09;1.234766;1.235752;1.232702;1.234869;1.234869;null
2012-09-10;1.235031;1.235900;1.231660;1.234916;1.234916;null
2012-09-11;1.232309;1.231755;1.231358;1.232142;1.232142;null
2012-09-12;1.233200;1.235344;1.232639;1.232865;1.232865;null
2012-09-13;1.233160;1.232476;1.239566;1.233368;1.233368;null
2012-09-16;1.244806;1.247904;1.248275;1.244609;1.244609;null
2012-09-17;1.251350;1.252618;1.250387;1.251452;1.251452;null
2012-09-18;1.247997;1.247336;1.248273;1.247854;1.247854;null
2012-09-19;1.246997;1.246239;1.246898;1.246944;1.246944;null
2012-09-20;1.243539;1.242411;1.240144;1.243254;1.243254;null
2012-09-23;1.242793;1.241238;1.243562;1.242718;1.242718;null
2012-09-24;1.241750;1.238288;1.239539;1.241297;1.241297;null
2012-09-25;1.244801;1.242848;1.244163;1.244727;1.244727;null
2012-09-26;1.241865;1.238402;1.235905;1.241865;1.241865;null
2012-09-27;1.237138;1.237464;1.237074;1.237177;1.237177;null
2012-09-30;1.237040;1.240036;1.243216;1.236941;1.236941;null
2012-10-01;1.244091;1.252674;1.248463;1.243923;1.243923;null
2012-10-02;1.259370;1.262721;1.260732;1.258951;1.258951;null
2012-10-03;1.263190;1.267807;1.270121;1.263001;1.263001;null
2012-10-04;1.270806;1.273343;1.271595;1.270906;1.270906;null
2012-10-07;1.280138;1.274548;1.273422;1.279760;1.279760;null
2012-10-08;1.270296;1.264342;1.267805;1.270555;1.270555;null
2012-10-09;1.262158;1.260532;1.257983;1.262170;1.262170;null
2012-10-10;1.258230;1.255491;1.257752;1.257914;1.257914;null
2012-10-11;1.260657;1.264818;1.262094;1.261123;1.261123;null
2012-10-14;1.265239;1.264053;1.265460;1.265687;1.265687;null
2012-10-15;1.263364;1.263990;1.269338;1.262871;1.262871;null
2012-10-16;1.271661;1.270344;1.265315;1.271503;1.271503;null
2012-10-17;1.263877;1.262406;1.260712;1.263746;1.263746;null
2012-10-18;1.259796;1.260790;1.259613;1.259684;1.259684;null
2012-10-21;1.263459;1.263667;1.264984;1.263615;1.263615;null
2012-10-22;1.264410;1.265324;1.264458;1.264436;1.264436;null
2012-10-23;1.263389;1.258536;1.255794;1.263363;1.263363;null
2012-10-24;1.253196;1.251854;1.252235;1.253157;1.253157;null
2012-10-25;1.250071;1.250667;1.247460;1.249903;1.249903;null
2012-10-29;1.246523;1.247345;1.247626;1.248336;1.248336;null
2012-10-30;1.248470;1.247535;1.250104;1.248406;1.248406;null
2012-10-31;1.250771;1.250440;1.251725;1.250489;1.250489;null
2012-11-01;1.249708;1.248365;1.247004;1.249527;1.249527;null
2012-11-02;1.243442;1.238565;1.243779;1.243403;1.243403;null
2012-11-05;1.239977;1.235363;1.238232;1.240254;1.240254;null
2012-11-06;1.233146;1.231576;1.227163;1.233261;1.233261;null
2012-11-07;1.228205;1.223755;1.228531;1.227919;1.227919;null
2012-11-08;1.225672;1.224253;1.224528;1.226452;1.226452;null
2012-11-09;1.225245;1.225154;1.225604;1.225389;1.225389;null
