Date;Open;High;Low;Close;Adj Close;Volume
2010-11-21;4639.200195;4672.000000;4636.700195;4643.500000;4643.500000;0
2010-11-22;4638.899902;4640.200195;4586.799805;4589.100098;4589.100098;0
2010-11-23;4580.500000;4586.700195;4551.200195;4584.600098;4584.600098;0
2010-11-24;4595.500000;4607.200195;4583.200195;4593.399902;4593.399902;0
2010-11-25;4599.100098;4616.500000;4594.000000;4598.299805;4598.299805;0
2010-11-28;4594.299805;4623.500000;4557.299805;4618.500000;4618.500000;0
2010-11-29;4616.399902;4616.399902;4584.299805;4584.399902;4584.399902;0
2010-11-30;4581.399902;4586.799805;4557.000000;4586.600098;4586.600098;0
2010-12-01;4604.700195;4686.000000;4604.100098;4676.200195;4676.200195;0
2010-12-02;4687.899902;4717.100098;4682.299805;4694.200195;4694.200195;0
2010-12-05;4696.299805;4706.799805;4688.000000;4688.600098;4688.600098;0
2010-12-06;4692.100098;4737.600098;4690.899902;4726.799805;4726.799805;0
2010-12-07;4726.700195;4726.700195;4694.899902;4699.899902;4699.899902;0
2010-12-08;4702.799805;4747.100098;4702.200195;4741.299805;4741.299805;0
2010-12-09;4739.899902;4750.000000;4732.500000;4745.899902;4745.899902;0
2010-12-12;4750.100098;4775.700195;4749.600098;4757.100098;4757.100098;0
2010-12-13;4760.799805;4773.000000;4755.799805;4766.899902;4766.899902;0
2010-12-14;4766.899902;4781.899902;4757.100098;4767.799805;4767.799805;0
2010-12-15;4764.700195;4784.299805;4754.700195;4784.000000;4784.000000;0
2010-12-16;4783.700195;4783.700195;4763.100098;4763.100098;4763.100098;0
2010-12-19;4763.600098;4778.500000;4736.600098;4736.600098;4736.600098;0
2010-12-20;4742.100098;4782.399902;4741.899902;4771.899902;4771.899902;0
2010-12-21;4776.200195;4786.000000;4768.399902;4778.399902;4778.399902;0
2010-12-22;4779.600098;4811.899902;4778.299805;4799.000000;4799.000000;0
2010-12-23;4792.500000;4797.100098;4767.100098;4777.299805;4777.299805;0
2010-12-28;4768.399902;4784.899902;4754.799805;4775.200195;4775.200195;0
2010-12-29;4777.600098;4799.899902;4776.799805;4790.399902;4790.399902;505126600
2010-12-30;4787.500000;4787.899902;4745.200195;4745.200195;4745.200195;313237300
2011-01-03;4758.299805;4775.000000;4729.500000;4742.500000;4742.500000;0
2011-01-04;4738.600098;4748.899902;4703.600098;4714.899902;4714.899902;0
2011-01-05;4717.700195;4731.600098;4696.200195;4725.000000;4725.000000;0
2011-01-06;4717.799805;4718.500000;4690.299805;4705.000000;4705.000000;0
2011-01-09;4702.200195;4714.600098;4686.500000;4712.299805;4712.299805;0
2011-01-10;4709.299805;4714.000000;4692.200195;4710.700195;4710.700195;0
2011-01-11;4718.799805;4724.200195;4707.500000;4724.200195;4724.200195;0
2011-01-12;4736.899902;4795.200195;4736.600098;4795.200195;4795.200195;0
2011-01-13;4789.399902;4802.799805;4784.299805;4801.500000;4801.500000;0
2011-01-16;4802.700195;4805.799805;4755.000000;4763.100098;4763.100098;0
2011-01-17;4762.399902;4809.299805;4761.000000;4801.799805;4801.799805;0
2011-01-18;4804.399902;4839.200195;4789.600098;4834.600098;4834.600098;0
2011-01-19;4822.100098;4822.600098;4780.000000;4783.700195;4783.700195;0
2011-01-20;4777.299805;4795.500000;4740.500000;4755.700195;4755.700195;0
2011-01-23;4755.399902;4792.899902;4750.200195;4786.000000;4786.000000;0
2011-01-24;4789.500000;4825.399902;4789.500000;4807.799805;4807.799805;826601000
2011-01-26;4812.200195;4815.299805;4797.600098;4806.100098;4806.100098;0
2011-01-27;4803.399902;4805.600098;4755.799805;4774.899902;4774.899902;0
2011-01-30;4757.899902;4758.100098;4717.600098;4753.899902;4753.899902;0
2011-01-31;4759.100098;4767.100098;4751.799805;4752.100098;4752.100098;0
2011-02-01;4768.600098;4807.600098;4768.600098;4796.500000;4796.500000;0
2011-02-02;4803.100098;4824.700195;4792.000000;4820.600098;4820.600098;0
2011-02-03;4826.000000;4870.200195;4825.200195;4862.700195;4862.700195;0
2011-02-06;4860.100098;4869.600098;4859.500000;4868.500000;4868.500000;0
2011-02-07;4876.100098;4892.899902;4875.299805;4890.399902;4890.399902;0
2011-02-08;4900.000000;4931.200195;4899.200195;4904.799805;4904.799805;0
2011-02-09;4901.600098;4915.000000;4901.399902;4914.399902;4914.399902;0
2011-02-10;4914.399902;4914.399902;4880.899902;4880.899902;4880.899902;0
2011-02-13;4891.600098;4938.200195;4885.100098;4935.799805;4935.799805;794180000
2011-02-14;4936.500000;4938.899902;4919.200195;4931.000000;4931.000000;743563600
2011-02-15;4924.000000;4939.700195;4918.200195;4930.200195;4930.200195;0
2011-02-16;4934.000000;4944.399902;4932.399902;4938.399902;4938.399902;0
2011-02-17;4929.000000;4938.799805;4925.000000;4936.700195;4936.700195;0
2011-02-20;4923.399902;4924.299805;4881.600098;4900.000000;4900.000000;0
2011-02-21;4914.200195;4917.100098;4853.000000;4856.700195;4856.700195;0
2011-02-22;4848.200195;4854.399902;4831.500000;4845.899902;4845.899902;0
2011-02-23;4839.399902;4839.700195;4803.399902;4809.299805;4809.299805;0
2011-02-24;4803.500000;4845.899902;4799.200195;4836.500000;4836.500000;0
2011-02-27;4839.700195;4840.399902;4815.399902;4831.700195;4831.700195;0
2011-02-28;4839.700195;4856.700195;4826.399902;4826.399902;4826.399902;0
2011-03-01;4817.399902;4817.700195;4779.399902;4803.200195;4803.200195;0
2011-03-02;4806.399902;4814.000000;4791.399902;4806.399902;4806.399902;0
2011-03-03;4821.500000;4864.299805;4821.200195;4864.299805;4864.299805;0
2011-03-06;4850.700195;4852.399902;4792.299805;4797.899902;4797.899902;0
2011-03-07;4795.399902;4814.100098;4772.500000;4808.200195;4808.200195;0
2011-03-08;4806.700195;4808.000000;4758.600098;4767.799805;4767.799805;0
2011-03-09;4761.500000;4773.299805;4697.100098;4699.700195;4699.700195;0
2011-03-10;4685.899902;4686.700195;4630.700195;4644.799805;4644.799805;0
2011-03-14;4634.799805;4634.799805;4479.700195;4528.700195;4528.700195;0
2011-03-15;4532.700195;4582.200195;4528.299805;4558.200195;4558.200195;0
2011-03-16;4546.600098;4560.899902;4477.399902;4555.299805;4555.299805;0
2011-03-17;4571.399902;4633.799805;4563.399902;4626.399902;4626.399902;0
2011-03-20;4625.299805;4643.100098;4606.399902;4642.799805;4642.799805;0
2011-03-21;4648.899902;4677.000000;4636.700195;4643.399902;4643.399902;0
2011-03-22;4640.799805;4665.700195;4637.500000;4652.399902;4652.399902;0
2011-03-23;4660.000000;4699.600098;4660.000000;4699.600098;4699.600098;0
2011-03-24;4705.399902;4763.000000;4705.399902;4742.600098;4742.600098;0
2011-03-27;4733.399902;4743.299805;4723.700195;4733.600098;4733.600098;0
2011-03-28;4730.600098;4758.299805;4721.500000;4755.799805;4755.799805;0
2011-03-29;4763.200195;4839.200195;4763.200195;4822.200195;4822.200195;0
2011-03-30;4828.700195;4845.799805;4813.000000;4837.899902;4837.899902;0
2011-03-31;4836.100098;4878.799805;4836.100098;4861.799805;4861.799805;0
2011-04-04;4868.600098;4902.399902;4868.600098;4886.799805;4886.799805;0
2011-04-05;4892.700195;4905.399902;4891.500000;4900.100098;4900.100098;0
2011-04-06;4898.799805;4913.200195;4890.200195;4912.899902;4912.899902;0
2011-04-07;4914.399902;4924.000000;4899.799805;4908.100098;4908.100098;0
2011-04-08;4904.000000;4941.600098;4902.100098;4940.600098;4940.600098;0
2011-04-11;4943.299805;4976.399902;4940.700195;4971.200195;4971.200195;0
2011-04-12;4961.100098;4966.500000;4889.700195;4898.700195;4898.700195;0
2011-04-13;4886.700195;4919.500000;4876.200195;4911.000000;4911.000000;0
2011-04-14;4897.700195;4902.399902;4860.399902;4884.200195;4884.200195;0
2011-04-15;4880.700195;4890.200195;4852.100098;4852.100098;4852.100098;0
2011-04-18;4852.600098;4881.200195;4840.200195;4861.899902;4861.899902;0
2011-04-19;4845.600098;4845.600098;4788.600098;4793.299805;4793.299805;0
2011-04-20;4802.100098;4859.000000;4802.100098;4859.000000;4859.000000;0
2011-04-21;4871.500000;4915.500000;4870.299805;4913.799805;4913.799805;723050600
2011-04-27;4919.299805;4930.600098;4869.700195;4872.899902;4872.899902;0
2011-04-28;4877.899902;4910.200195;4871.799805;4873.000000;4873.000000;0
2011-04-29;4875.100098;4875.200195;4794.799805;4823.200195;4823.200195;0
2011-05-02;4826.299805;4835.500000;4765.100098;4825.299805;4825.299805;0
2011-05-03;4811.100098;4811.100098;4769.700195;4784.600098;4784.600098;0
2011-05-04;4780.100098;4780.100098;4730.200195;4740.100098;4740.100098;0
2011-05-05;4736.100098;4756.299805;4716.899902;4753.700195;4753.700195;0
2011-05-06;4734.000000;4761.700195;4713.399902;4743.000000;4743.000000;0
2011-05-09;4752.899902;4795.899902;4752.700195;4756.799805;4756.799805;0
2011-05-10;4761.299805;4782.600098;4725.799805;4725.799805;4725.799805;0
2011-05-11;4739.600098;4784.600098;4739.600098;4780.200195;4780.200195;0
2011-05-12;4755.200195;4755.399902;4696.100098;4696.100098;4696.100098;0
2011-05-13;4699.200195;4714.000000;4675.399902;4711.399902;4711.399902;0
2011-05-16;4692.500000;4693.100098;4641.399902;4650.000000;4650.000000;0
2011-05-17;4658.500000;4685.399902;4650.200195;4683.899902;4683.899902;0
2011-05-18;4680.799805;4706.299805;4677.600098;4693.700195;4693.700195;0
2011-05-19;4705.000000;4763.899902;4704.799805;4756.399902;4756.399902;0
2011-05-20;4744.899902;4745.200195;4726.600098;4732.200195;4732.200195;0
2011-05-23;4720.299805;4720.299805;4643.000000;4643.000000;4643.000000;0
2011-05-24;4638.100098;4639.899902;4595.700195;4628.799805;4628.799805;0
2011-05-25;4633.500000;4633.500000;4582.700195;4584.700195;4584.700195;0
2011-05-26;4600.899902;4660.200195;4600.100098;4660.200195;4660.200195;0
2011-05-27;4659.200195;4688.000000;4650.100098;4684.000000;4684.000000;0
2011-05-30;4684.600098;4685.100098;4660.399902;4667.500000;4667.500000;0
2011-05-31;4672.299805;4717.399902;4671.299805;4708.299805;4708.299805;0
2011-06-01;4711.299805;4724.799805;4694.399902;4707.299805;4707.299805;0
2011-06-02;4687.000000;4687.700195;4591.799805;4600.399902;4600.399902;0
2011-06-03;4602.299805;4612.799805;4578.000000;4583.100098;4583.100098;0
2011-06-06;4577.299805;4577.299805;4550.399902;4569.100098;4569.100098;0
2011-06-07;4560.700195;4576.000000;4531.600098;4566.299805;4566.299805;0
2011-06-08;4572.299805;4575.500000;4518.100098;4536.799805;4536.799805;0
2011-06-09;4534.700195;4557.299805;4519.100098;4549.600098;4549.600098;0
2011-06-10;4557.100098;4589.200195;4552.600098;4562.100098;4562.100098;0
2011-06-14;4549.700195;4593.299805;4511.700195;4585.000000;4585.000000;0
2011-06-15;4584.399902;4588.299805;4553.399902;4566.799805;4566.799805;0
2011-06-16;4547.500000;4549.000000;4479.100098;4479.200195;4479.200195;0
2011-06-17;4486.399902;4524.899902;4465.899902;4484.899902;4484.899902;0
2011-06-20;4487.200195;4520.600098;4451.700195;4451.700195;4451.700195;0
2011-06-21;4465.600098;4509.799805;4464.600098;4508.200195;4508.200195;0
2011-06-22;4523.799805;4565.899902;4523.600098;4532.600098;4532.600098;0
2011-06-23;4526.899902;4540.500000;4500.200195;4500.500000;4500.500000;0
2011-06-24;4502.100098;4521.500000;4490.200195;4508.100098;4508.100098;0
2011-06-27;4502.100098;4502.399902;4453.700195;4461.799805;4461.799805;0
2011-06-28;4476.899902;4503.299805;4463.399902;4474.299805;4474.299805;0
2011-06-29;4490.799805;4534.000000;4490.799805;4529.500000;4529.500000;0
2011-06-30;4536.399902;4609.200195;4536.299805;4608.000000;4608.000000;0
2011-07-01;4612.200195;4622.000000;4577.799805;4591.200195;4591.200195;0
2011-07-04;4602.700195;4640.100098;4602.700195;4610.700195;4610.700195;0
2011-07-05;4617.899902;4626.799805;4592.200195;4598.100098;4598.100098;0
2011-07-06;4601.600098;4614.200195;4582.500000;4605.000000;4605.000000;0
2011-07-07;4601.799805;4617.200195;4584.500000;4605.500000;4605.500000;0
2011-07-08;4615.299805;4657.399902;4615.200195;4654.700195;4654.700195;0
2011-07-11;4641.500000;4641.500000;4579.700195;4582.299805;4582.299805;0
2011-07-12;4570.899902;4571.000000;4491.700195;4495.399902;4495.399902;0
2011-07-13;4499.399902;4528.299805;4487.000000;4514.799805;4514.799805;0
2011-07-14;4515.200195;4515.200195;4464.899902;4490.700195;4490.700195;0
2011-07-15;4474.799805;4484.100098;4454.299805;4473.500000;4473.500000;0
2011-07-18;4473.100098;4477.600098;4450.600098;4472.000000;4472.000000;0
2011-07-19;4461.200195;4480.899902;4445.000000;4468.100098;4468.100098;0
2011-07-20;4486.000000;4549.700195;4485.100098;4549.700195;4549.700195;0
2011-07-21;4551.299805;4576.100098;4551.299805;4556.000000;4556.000000;0
2011-07-22;4565.299805;4612.200195;4565.299805;4602.899902;4602.899902;0
2011-07-25;4595.299805;4595.399902;4529.200195;4530.399902;4530.399902;0
2011-07-26;4536.299805;4582.700195;4536.200195;4573.299805;4573.299805;0
2011-07-27;4564.600098;4570.500000;4536.600098;4537.399902;4537.399902;0
2011-07-28;4517.899902;4518.100098;4463.799805;4463.799805;4463.799805;0
2011-07-29;4466.500000;4468.799805;4421.100098;4424.600098;4424.600098;0
2011-08-02;4440.899902;4517.399902;4428.700195;4433.600098;4433.600098;0
2011-08-03;4404.100098;4404.100098;4326.299805;4332.799805;4332.799805;0
2011-08-04;4337.500000;4359.500000;4276.200195;4276.500000;4276.500000;0
2011-08-05;4222.899902;4222.899902;4087.699951;4105.399902;4105.399902;0
2011-08-08;4078.600098;4079.899902;3982.800049;3986.100098;3986.100098;0
2011-08-09;3948.800049;4044.100098;3765.899902;4034.800049;4034.800049;0
2011-08-10;4073.100098;4162.000000;4073.100098;4141.299805;4141.299805;0
2011-08-11;4107.500000;4167.399902;4058.399902;4140.799805;4140.799805;0
2011-08-12;4155.899902;4216.100098;4151.600098;4172.600098;4172.600098;0
2011-08-15;4193.500000;4282.899902;4189.399902;4282.899902;4282.899902;0
2011-08-16;4285.000000;4298.899902;4238.500000;4247.299805;4247.299805;0
2011-08-17;4250.200195;4324.700195;4246.799805;4303.899902;4303.899902;0
2011-08-18;4301.600098;4305.600098;4243.000000;4251.200195;4251.200195;0
2011-08-19;4209.700195;4211.399902;4099.399902;4101.899902;4101.899902;0
2011-08-22;4099.000000;4160.899902;4075.100098;4082.300049;4082.300049;0
2011-08-23;4085.500000;4173.399902;4085.500000;4173.399902;4173.399902;0
2011-08-24;4186.500000;4238.600098;4160.399902;4167.600098;4167.600098;0
2011-08-25;4182.700195;4233.399902;4182.600098;4212.799805;4212.799805;0
2011-08-26;4206.700195;4229.000000;4197.799805;4200.000000;4200.000000;0
2011-08-29;4209.500000;4284.600098;4209.500000;4263.299805;4263.299805;0
2011-08-30;4275.000000;4308.000000;4262.799805;4269.200195;4269.200195;0
2011-08-31;4269.200195;4296.500000;4254.100098;4296.500000;4296.500000;0
2011-09-01;4297.899902;4354.600098;4297.899902;4307.500000;4307.500000;0
2011-09-02;4295.200195;4295.200195;4225.899902;4242.899902;4242.899902;0
2011-09-05;4221.200195;4222.100098;4135.899902;4141.899902;4141.899902;0
2011-09-06;4122.700195;4122.700195;4072.699951;4075.500000;4075.500000;0
2011-09-07;4097.500000;4183.399902;4097.500000;4183.399902;4183.399902;0
2011-09-08;4196.200195;4218.899902;4161.200195;4188.000000;4188.000000;0
2011-09-09;4186.100098;4232.000000;4182.399902;4194.700195;4194.700195;0
2011-09-12;4169.299805;4170.000000;4038.500000;4038.500000;4038.500000;0
2011-09-13;4052.300049;4094.199951;4050.800049;4072.699951;4072.699951;0
2011-09-14;4076.699951;4110.000000;3997.600098;4005.800049;4005.800049;0
2011-09-15;4030.800049;4101.299805;4026.300049;4071.699951;4071.699951;0
2011-09-16;4085.300049;4160.000000;4085.300049;4149.399902;4149.399902;0
2011-09-19;4140.100098;4141.399902;4070.500000;4081.500000;4081.500000;0
2011-09-20;4077.199951;4083.800049;4029.199951;4040.199951;4040.199951;0
2011-09-21;4049.899902;4073.500000;4026.100098;4071.800049;4071.800049;0
2011-09-22;4044.600098;4044.600098;3953.600098;3964.899902;3964.899902;0
2011-09-23;3944.899902;3968.300049;3882.199951;3903.199951;3903.199951;0
2011-09-26;3917.800049;3956.399902;3862.399902;3863.899902;3863.899902;0
2011-09-27;3890.199951;4004.600098;3888.100098;4004.600098;4004.600098;0
2011-09-28;4012.100098;4053.800049;4009.399902;4039.500000;4039.500000;0
2011-09-29;4021.800049;4024.000000;3965.199951;4008.300049;4008.300049;0
2011-09-30;4014.800049;4035.300049;3980.500000;4008.600098;4008.600098;0
2011-10-03;3990.600098;3991.399902;3840.199951;3872.100098;3872.100098;0
2011-10-04;3897.000000;3951.800049;3888.699951;3926.500000;3926.500000;0
2011-10-05;3942.899902;4069.899902;3942.899902;4069.899902;4069.899902;0
2011-10-06;4083.300049;4182.000000;4083.199951;4162.899902;4162.899902;0
2011-10-09;null;null;null;null;null;null
2011-10-10;4215.100098;4245.399902;4204.399902;4227.600098;4227.600098;0
2011-10-11;4214.500000;4214.799805;4167.799805;4204.299805;4204.299805;0
2011-10-12;4216.600098;4256.100098;4206.399902;4244.500000;4244.500000;0
2011-10-13;4232.799805;4232.799805;4196.200195;4205.600098;4205.600098;0
2011-10-16;4221.700195;4287.700195;4220.899902;4275.399902;4275.399902;0
2011-10-17;4254.899902;4254.899902;4186.500000;4186.899902;4186.899902;0
2011-10-18;4196.000000;4232.600098;4194.000000;4213.700195;4213.700195;0
2011-10-19;4201.100098;4201.399902;4135.399902;4144.899902;4144.899902;0
2011-10-20;4145.700195;4168.600098;4131.899902;4141.899902;4141.899902;0
2011-10-23;4155.200195;4265.399902;4155.000000;4255.000000;4255.000000;0
2011-10-24;4268.399902;4268.399902;4212.299805;4227.899902;4227.899902;0
2011-10-25;4213.100098;4257.899902;4173.500000;4242.500000;4242.500000;0
2011-10-26;4247.399902;4353.000000;4242.200195;4348.200195;4348.200195;0
2011-10-27;4366.399902;4417.600098;4339.600098;4353.299805;4353.299805;0
2011-10-30;4348.899902;4358.200195;4298.100098;4298.100098;4298.100098;0
2011-11-01;4278.100098;4278.399902;4141.299805;4184.600098;4184.600098;0
2011-11-02;4192.299805;4212.100098;4145.200195;4171.799805;4171.799805;0
2011-11-03;4200.600098;4282.500000;4200.600098;4281.100098;4281.100098;0
2011-11-06;4281.899902;4288.000000;4252.299805;4273.399902;4273.399902;0
2011-11-07;4282.500000;4301.500000;4274.100098;4293.799805;4293.799805;0
2011-11-08;4311.100098;4365.000000;4311.100098;4346.100098;4346.100098;0
2011-11-09;4306.100098;4306.100098;4205.000000;4244.100098;4244.100098;0
2011-11-10;4245.299805;4296.500000;4244.299805;4296.500000;4296.500000;0
2011-11-13;4310.500000;4363.100098;4304.600098;4304.600098;4304.600098;0
2011-11-14;4299.700195;4303.000000;4276.500000;4285.600098;4285.600098;0
2011-11-15;4291.299805;4307.500000;4247.399902;4247.399902;4247.399902;0
2011-11-16;4246.299805;4277.700195;4227.000000;4258.200195;4258.200195;0
2011-11-17;4238.200195;4239.100098;4172.600098;4177.000000;4177.000000;0
2011-11-20;4172.100098;4181.399902;4140.399902;4163.000000;4163.000000;0
2011-11-21;4147.100098;4152.600098;4093.899902;4133.000000;4133.000000;0
2011-11-22;4125.100098;4126.000000;4051.000000;4051.000000;4051.000000;0
2011-11-23;4049.399902;4072.600098;4029.500000;4044.199951;4044.199951;0
2011-11-24;4042.899902;4042.899902;3973.800049;3984.300049;3984.300049;0
2011-11-27;3997.100098;4072.199951;3996.800049;4058.199951;4058.199951;0
2011-11-28;4065.199951;4102.100098;4040.399902;4102.100098;4102.100098;0
2011-11-29;4098.100098;4119.799805;4078.899902;4119.799805;4119.799805;0
2011-11-30;4157.500000;4240.399902;4157.500000;4228.600098;4228.600098;0
2011-12-01;4225.299805;4288.000000;4225.299805;4288.000000;4288.000000;0
2011-12-04;4292.799805;4335.200195;4292.799805;4321.299805;4321.299805;0
2011-12-05;4317.000000;4317.899902;4257.200195;4262.000000;4262.000000;0
2011-12-06;4272.600098;4316.299805;4272.500000;4292.500000;4292.500000;0
2011-12-07;4288.799805;4290.899902;4271.299805;4280.700195;4280.700195;0
2011-12-08;4259.600098;4260.200195;4186.100098;4203.000000;4203.000000;0
2011-12-11;4222.299805;4271.899902;4221.899902;4252.799805;4252.799805;0
2011-12-12;4235.600098;4235.600098;4181.200195;4193.399902;4193.399902;0
2011-12-13;4184.500000;4202.100098;4168.100098;4190.500000;4190.500000;0
2011-12-14;4179.399902;4179.399902;4115.200195;4139.799805;4139.799805;0
2011-12-15;4141.799805;4166.100098;4140.000000;4159.200195;4159.200195;0
2011-12-18;4148.000000;4148.200195;4058.800049;4060.399902;4060.399902;0
2011-12-19;4060.600098;4076.300049;4050.300049;4053.100098;4053.100098;0
2011-12-20;4074.000000;4147.399902;4073.899902;4139.500000;4139.500000;0
2011-12-21;4133.500000;4134.200195;4084.800049;4090.800049;4090.800049;0
2011-12-22;4103.000000;4140.399902;4103.000000;4140.399902;4140.399902;0
2011-12-27;4139.399902;4142.600098;4086.199951;4088.800049;4088.800049;0
2011-12-28;4081.800049;4081.800049;4038.100098;4071.100098;4071.100098;0
2011-12-29;4076.899902;4088.699951;4054.800049;4056.600098;4056.600098;0
2012-01-02;4069.899902;4108.100098;4069.100098;4101.200195;4101.200195;0
2012-01-03;4124.100098;4202.399902;4123.899902;4187.799805;4187.799805;0
2012-01-04;4179.399902;4179.399902;4131.700195;4142.700195;4142.700195;0
2012-01-05;4140.299805;4144.100098;4107.799805;4108.500000;4108.500000;0
2012-01-08;4115.399902;4129.000000;4088.699951;4105.399902;4105.399902;0
2012-01-09;4114.200195;4154.299805;4114.200195;4152.200195;4152.200195;0
2012-01-10;4160.899902;4202.299805;4160.899902;4187.500000;4187.500000;0
2012-01-11;4190.500000;4196.500000;4167.100098;4181.000000;4181.000000;0
2012-01-12;4190.399902;4203.600098;4185.299805;4195.899902;4195.899902;0
2012-01-15;null;null;null;null;null;null
2012-01-16;4159.600098;4215.600098;4158.799805;4215.600098;4215.600098;0
2012-01-17;4216.799805;4228.700195;4200.600098;4217.899902;4217.899902;0
2012-01-18;4228.200195;4258.399902;4214.799805;4214.799805;4214.799805;0
2012-01-19;4222.200195;4250.600098;4220.100098;4239.600098;4239.600098;0
2012-01-22;4236.299805;4238.600098;4223.899902;4225.100098;4225.100098;0
2012-01-23;4228.399902;4249.399902;4218.399902;4224.200195;4224.200195;0
2012-01-24;4227.700195;4271.500000;4227.299805;4271.299805;4271.299805;0
2012-01-26;4276.700195;4315.600098;4276.700195;4288.399902;4288.399902;0
2012-01-29;4286.700195;4294.700195;4264.500000;4272.700195;4272.700195;0
2012-01-30;4270.700195;4287.399902;4261.100098;4262.700195;4262.700195;0
2012-01-31;4258.899902;4264.399902;4225.700195;4225.700195;4225.700195;0
2012-02-01;4242.500000;4284.799805;4241.100098;4267.799805;4267.799805;0
2012-02-02;4271.600098;4275.500000;4248.899902;4251.200195;4251.200195;0
2012-02-05;4267.000000;4310.500000;4265.799805;4296.000000;4296.000000;0
2012-02-06;4290.500000;4312.000000;4269.299805;4274.200195;4274.200195;0
2012-02-07;4268.799805;4294.299805;4268.799805;4290.700195;4290.700195;0
2012-02-08;4283.399902;4283.700195;4244.899902;4282.899902;4282.899902;0
2012-02-09;4280.299805;4288.600098;4245.299805;4245.299805;4245.299805;0
2012-02-12;4244.899902;4289.700195;4244.899902;4285.100098;4285.100098;0
2012-02-13;4279.299805;4280.600098;4234.000000;4242.799805;4242.799805;0
2012-02-14;4242.000000;4258.899902;4225.100098;4253.399902;4253.399902;0
2012-02-15;4243.200195;4243.200195;4170.200195;4181.899902;4181.899902;0
2012-02-16;4192.700195;4214.500000;4187.799805;4195.899902;4195.899902;0
2012-02-19;4213.700195;4256.100098;4209.600098;4256.100098;4256.100098;0
2012-02-20;4258.600098;4298.500000;4245.399902;4291.200195;4291.200195;0
2012-02-21;4288.399902;4305.500000;4274.799805;4293.100098;4293.100098;0
2012-02-22;4291.899902;4293.200195;4265.899902;4286.200195;4286.200195;0
2012-02-23;4288.000000;4307.500000;4283.799805;4306.799805;4306.799805;0
2012-02-26;4296.299805;4300.100098;4257.799805;4267.399902;4267.399902;0
2012-02-27;4268.000000;4285.200195;4257.299805;4262.700195;4262.700195;0
2012-02-28;4269.200195;4318.799805;4269.200195;4298.500000;4298.500000;0
2012-02-29;4291.000000;4291.000000;4248.000000;4255.500000;4255.500000;0
2012-03-01;4264.200195;4290.000000;4263.700195;4273.100098;4273.100098;0
2012-03-04;4268.399902;4273.600098;4250.700195;4263.000000;4263.000000;0
2012-03-05;4253.399902;4253.799805;4201.899902;4204.700195;4204.700195;0
2012-03-06;4193.200195;4193.200195;4143.700195;4143.700195;4143.700195;0
2012-03-07;4152.100098;4177.100098;4146.399902;4171.000000;4171.000000;0
