Date;Open;High;Low;Close;Adj Close;Volume
2012-06-14;1.262786;1.264862;1.259490;1.262786;1.262786;0
2012-06-17;1.270487;1.272426;1.256349;1.270487;1.270487;0
2012-06-18;1.259652;1.270002;1.257229;1.259763;1.259763;0
2012-06-19;1.268070;1.272426;1.266336;1.268070;1.268070;0
2012-06-20;1.268231;1.270099;1.257071;1.268070;1.268070;0
2012-06-21;1.255020;1.258131;1.252693;1.255178;1.255178;0
2012-06-24;1.253919;1.254548;1.247505;1.253761;1.253761;0
2012-06-25;1.250297;1.252662;1.245097;1.250469;1.250469;0
2012-06-26;1.248751;1.250782;1.244865;1.248751;1.248751;0
2012-06-27;1.247194;1.252348;1.240849;1.247349;1.247349;0
2012-06-28;1.244091;1.269160;1.243626;1.244091;1.244091;0
2012-07-01;1.265663;1.266624;1.257229;1.265518;1.265518;0
2012-07-02;1.257972;1.262467;1.256439;1.258178;1.258178;0
2012-07-03;1.260557;1.260716;1.251090;1.260557;1.260557;0
2012-07-04;1.251878;1.253761;1.236568;1.251627;1.251627;0
2012-07-05;1.239157;1.240130;1.228396;1.239157;1.239157;0
2012-07-08;1.227144;1.231541;1.227144;1.227144;1.227144;0
2012-07-09;1.231800;1.233201;1.223691;1.231830;1.231830;0
2012-07-10;1.225640;1.229599;1.223330;1.225640;1.225640;0
2012-07-11;1.224740;1.224740;1.217330;1.224725;1.224725;0
2012-07-12;1.219066;1.225145;1.216310;1.219274;1.219274;0
2012-07-15;1.224890;1.227401;1.217730;1.224890;1.224890;0
2012-07-16;1.226843;1.231224;1.219215;1.226843;1.226843;0
2012-07-17;1.229559;1.230618;1.221999;1.229559;1.229559;0
2012-07-18;1.227747;1.232160;1.223200;1.227747;1.227747;0
2012-07-19;1.227747;1.227898;1.214801;1.227687;1.227687;0
2012-07-22;1.212856;1.213445;1.207292;1.212709;1.212709;0
2012-07-23;1.212430;1.213799;1.205990;1.212415;1.212415;0
2012-07-24;1.206185;1.216700;1.205545;1.206185;1.206185;0
2012-07-25;1.214034;1.232350;1.212121;1.214034;1.214034;0
2012-07-26;1.228049;1.237700;1.224590;1.228049;1.228049;0
2012-07-29;1.230315;1.230618;1.223200;1.230466;1.230466;0
2012-07-30;1.226091;1.232489;1.225340;1.225941;1.225941;0
2012-07-31;1.229407;1.233500;1.228184;1.229407;1.229407;0
2012-08-01;1.224140;1.237838;1.213800;1.224140;1.224140;0
2012-08-02;1.218027;1.239157;1.216989;1.218027;1.218027;0
2012-08-05;1.242854;1.242854;1.234416;1.242854;1.242854;0
2012-08-06;1.239004;1.244091;1.237740;1.239004;1.239004;0
2012-08-07;1.238697;1.240079;1.233106;1.238697;1.238697;0
2012-08-08;1.237241;1.238697;1.226994;1.237333;1.237333;0
2012-08-09;1.229407;1.231600;1.224740;1.229407;1.229407;0
2012-08-12;1.227596;1.237164;1.226392;1.227717;1.227717;0
2012-08-13;1.232742;1.238544;1.231800;1.232742;1.232742;0
2012-08-14;1.232590;1.234416;1.226770;1.232590;1.232590;0
2012-08-15;1.228954;1.237100;1.225879;1.228954;1.228954;0
